index,model,crystal_name,Oxy_site_label,Oxy_site_index,Oxy_vacancy_formation_energy,Oxy_vacancy_formation_energy_pre,test_elements_numbers
1005,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ca3WO6,O2,26,7.023814359999969,6.721660614013672,2
1006,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ca3WO6,O2,28,7.023814359999969,6.721660614013672,2
1007,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ca3WO6,O2,29,7.023814359999969,6.721660614013672,2
1008,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ca3WO6,O2,30,7.023814359999969,6.721660614013672,2
1009,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ca3WO6,O2,31,7.023814359999969,6.721660614013672,2
1010,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ca3WO6,O2,33,7.023814359999969,6.721660614013672,2
1011,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ca3WO6,O2,38,7.023814359999969,6.721660614013672,2
1012,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ca3WO6,O2,40,7.023814359999969,6.721660614013672,2
1013,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ca3WO6,O2,41,7.023814359999969,6.721660614013672,2
1014,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ca3WO6,O2,42,7.023814359999969,6.721660614013672,2
1015,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ca3WO6,O2,43,7.023814359999969,6.721660614013672,2
1016,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ca3WO6,O2,45,7.023814359999969,6.721660614013672,2
1017,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ca3WO6,O2,50,7.023814359999969,6.721660614013672,2
1018,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ca3WO6,O2,52,7.023814359999969,6.721660614013672,2
1019,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ca3WO6,O2,53,7.023814359999969,6.721660614013672,2
1020,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ca3WO6,O2,54,7.023814359999969,6.721660614013672,2
1021,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ca3WO6,O2,55,7.023814359999969,6.721660614013672,2
1022,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ca3WO6,O2,57,7.023814359999969,6.721660614013672,2
1023,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ca4As2O,O1,12,7.170827219999987,3.9425833225250244,2
1024,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ca4As2O,O1,13,7.170827219999987,3.9425835609436035,2
1025,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ca4Bi2O,O1,12,6.881488050000039,6.3206963539123535,2
1026,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ca4Bi2O,O1,13,6.881488050000039,6.320696830749512,2
1027,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ca4PdO6,O1,30,3.617244130000026,3.2647511959075928,2
1028,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ca4PdO6,O1,31,3.617244130000026,3.2647511959075928,2
1029,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ca4PdO6,O1,32,3.617244130000026,3.2647511959075928,2
1030,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ca4PdO6,O1,33,3.617244130000026,3.2647509574890137,2
1031,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ca4PdO6,O1,34,3.617244130000026,3.2647509574890137,2
1032,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ca4PdO6,O1,35,3.617244130000026,3.2647509574890137,2
1033,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ca4PdO6,O1,36,3.617244130000026,3.2647509574890137,2
1034,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ca4PdO6,O1,37,3.617244130000026,3.2647509574890137,2
1035,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ca4PdO6,O1,38,3.617244130000026,3.2647509574890137,2
1036,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ca4PdO6,O1,39,3.617244130000026,3.2647509574890137,2
1037,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ca4PdO6,O1,40,3.617244130000026,3.2647507190704346,2
1038,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ca4PdO6,O1,41,3.617244130000026,3.2647509574890137,2
1039,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ca4PdO6,O1,42,3.617244130000026,3.264751434326172,2
1040,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ca4PdO6,O1,43,3.617244130000026,3.2647504806518555,2
1041,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ca4PdO6,O1,44,3.617244130000026,3.2647511959075928,2
1042,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ca4PdO6,O1,45,3.617244130000026,3.2647507190704346,2
1043,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ca4PdO6,O1,46,3.617244130000026,3.2647507190704346,2
1044,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ca4PdO6,O1,47,3.617244130000026,3.2647509574890137,2
1045,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ca4PdO6,O1,48,3.617244130000026,3.2647509574890137,2
1046,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ca4PdO6,O1,49,3.617244130000026,3.2647509574890137,2
1047,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ca4PdO6,O1,50,3.617244130000026,3.2647509574890137,2
1048,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ca4PdO6,O1,51,3.617244130000026,3.2647509574890137,2
1049,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ca4PdO6,O1,52,3.617244130000026,3.2647509574890137,2
1050,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ca4PdO6,O1,53,3.617244130000026,3.2647509574890137,2
1051,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ca4PdO6,O1,54,3.617244130000026,3.264751434326172,2
1052,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ca4PdO6,O1,55,3.617244130000026,3.2647509574890137,2
1053,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ca4PdO6,O1,56,3.617244130000026,3.2647507190704346,2
1054,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ca4PdO6,O1,57,3.617244130000026,3.2647507190704346,2
1055,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ca4PdO6,O1,58,3.617244130000026,3.2647504806518555,2
1056,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ca4PdO6,O1,59,3.617244130000026,3.2647504806518555,2
1057,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ca4PdO6,O1,60,3.617244130000026,3.2647511959075928,2
1058,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ca4PdO6,O1,61,3.617244130000026,3.2647511959075928,2
1059,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ca4PdO6,O1,62,3.617244130000026,3.2647511959075928,2
1060,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ca4PdO6,O1,63,3.617244130000026,3.2647507190704346,2
1061,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ca4PdO6,O1,64,3.617244130000026,3.2647507190704346,2
1062,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Ca4PdO6,O1,65,3.617244130000026,3.2647507190704346,2
1063,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,CaAl4O7,O1,20,7.282963649999951,7.464035987854004,2
1064,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,CaAl4O7,O1,21,7.282963649999951,7.464035987854004,2
1065,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,CaAl4O7,O1,22,7.282963649999951,7.464035987854004,2
1066,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,CaAl4O7,O1,23,7.282963649999951,7.464035987854004,2
1067,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,CaAl4O7,O1,34,7.282963649999951,7.464035987854004,2
1068,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,CaAl4O7,O1,35,7.282963649999951,7.464035511016846,2
1069,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,CaAl4O7,O1,36,7.282963649999951,7.464035987854004,2
1070,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,CaAl4O7,O1,37,7.282963649999951,7.464035987854004,2
1071,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,CaAl4O7,O2,24,6.773601379999841,7.440365314483643,2
1072,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,CaAl4O7,O2,25,6.773601379999841,7.440365314483643,2
1073,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,CaAl4O7,O2,26,6.773601379999841,7.440365314483643,2
1074,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,CaAl4O7,O2,27,6.773601379999841,7.440365314483643,2
1075,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,CaAl4O7,O2,38,6.773601379999841,7.440365314483643,2
1076,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,CaAl4O7,O2,39,6.773601379999841,7.440365314483643,2
1077,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,CaAl4O7,O2,40,6.773601379999841,7.440365791320801,2
1078,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,CaAl4O7,O2,41,6.773601379999841,7.440365791320801,2
1079,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,CaAl4O7,O3,28,6.96492865000017,7.437068939208984,2
1080,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,CaAl4O7,O3,29,6.96492865000017,7.437068939208984,2
1081,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,CaAl4O7,O3,32,6.96492865000017,7.437068939208984,2
1082,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,CaAl4O7,O3,33,6.96492865000017,7.437067985534668,2
1083,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,CaAl4O7,O3,42,6.96492865000017,7.437068939208984,2
1084,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,CaAl4O7,O3,43,6.96492865000017,7.437068939208984,2
1085,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,CaAl4O7,O3,46,6.96492865000017,7.437068939208984,2
1086,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,CaAl4O7,O3,47,6.96492865000017,7.437068939208984,2
1087,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,CaAl4O7,O4,30,6.850801999999826,7.432823181152344,2
1088,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,CaAl4O7,O4,31,6.850801999999826,7.432823181152344,2
1089,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,CaAl4O7,O4,44,6.850801999999826,7.432823181152344,2
1090,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,CaAl4O7,O4,45,6.850801999999826,7.432823181152344,2
1091,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,CaGa4O7,O1,20,4.740904160000023,3.2152528762817383,2
1092,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,CaGa4O7,O1,21,4.740904160000023,3.2152528762817383,2
1093,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,CaGa4O7,O1,34,4.740904160000023,3.215252637863159,2
1094,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,CaGa4O7,O1,35,4.740904160000023,3.215252637863159,2
1095,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,CaGa4O7,O2,22,4.638148409999994,3.2143306732177734,2
1096,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,CaGa4O7,O2,23,4.638148409999994,3.2143306732177734,2
1097,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,CaGa4O7,O2,24,4.638148409999994,3.2143309116363525,2
1098,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,CaGa4O7,O2,25,4.638148409999994,3.2143309116363525,2
1099,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,CaGa4O7,O2,36,4.638148409999994,3.2143306732177734,2
1100,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,CaGa4O7,O2,37,4.638148409999994,3.2143306732177734,2
1101,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,CaGa4O7,O2,38,4.638148409999994,3.2143306732177734,2
1102,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,CaGa4O7,O2,39,4.638148409999994,3.2143306732177734,2
1103,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,CaGa4O7,O3,26,4.927625449999946,3.2159881591796875,2
1104,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,CaGa4O7,O3,27,4.927625449999946,3.2159886360168457,2
1105,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,CaGa4O7,O3,28,4.927625449999946,3.2159881591796875,2
1106,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,CaGa4O7,O3,29,4.927625449999946,3.2159881591796875,2
1107,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,CaGa4O7,O3,40,4.927625449999946,3.2159886360168457,2
1108,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,CaGa4O7,O3,41,4.927625449999946,3.2159886360168457,2
1109,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,CaGa4O7,O3,42,4.927625449999946,3.2159883975982666,2
1110,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,CaGa4O7,O3,43,4.927625449999946,3.2159886360168457,2
1111,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,CaGa4O7,O4,30,5.144887999999932,3.0828285217285156,2
1112,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,CaGa4O7,O4,31,5.144887999999932,3.0828285217285156,2
1113,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,CaGa4O7,O4,32,5.144887999999932,3.0828285217285156,2
1114,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,CaGa4O7,O4,33,5.144887999999932,3.0828287601470947,2
1115,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,CaGa4O7,O4,44,5.144887999999932,3.082828998565674,2
1116,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,CaGa4O7,O4,45,5.144887999999932,3.082828998565674,2
1117,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,CaGa4O7,O4,46,5.144887999999932,3.082828998565674,2
1118,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,CaGa4O7,O4,47,5.144887999999932,3.0828285217285156,2
